,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
28903,28.0,female,Associate,126893.0,6,RENT,20000.0,VENTURE,11.01,0.16,7.0,671,No,1
28904,29.0,female,Bachelor,58734.0,8,MORTGAGE,17375.0,VENTURE,14.27,0.3,10.0,700,No,0
28905,31.0,male,Associate,134128.0,11,MORTGAGE,5150.0,PERSONAL,6.62,0.04,7.0,657,No,0
28906,29.0,female,Master,100317.0,6,MORTGAGE,7500.0,DEBTCONSOLIDATION,8.9,0.07,6.0,641,No,0
28907,27.0,female,Bachelor,85049.0,7,RENT,10800.0,HOMEIMPROVEMENT,14.91,0.13,6.0,680,No,0
28908,34.0,male,Master,54556.0,10,MORTGAGE,12000.0,DEBTCONSOLIDATION,11.86,0.22,5.0,674,Yes,0
28909,31.0,male,Master,21537.0,10,MORTGAGE,2400.0,EDUCATION,14.72,0.11,5.0,677,No,1
28910,34.0,female,Associate,37215.0,11,RENT,12000.0,DEBTCONSOLIDATION,8.9,0.32,7.0,644,No,1
28911,34.0,male,Bachelor,132224.0,11,MORTGAGE,6000.0,EDUCATION,12.23,0.05,5.0,684,No,0
28912,27.0,male,Doctorate,91343.0,4,MORTGAGE,18050.0,MEDICAL,10.0,0.2,7.0,583,No,0
28913,28.0,male,Master,102834.0,5,RENT,9000.0,VENTURE,11.01,0.09,7.0,661,Yes,0
28914,29.0,male,Bachelor,49449.0,5,RENT,3600.0,DEBTCONSOLIDATION,8.59,0.07,5.0,658,Yes,0
28915,32.0,male,High School,45611.0,11,RENT,6000.0,MEDICAL,10.36,0.13,8.0,638,Yes,0
28916,28.0,male,High School,71789.0,6,MORTGAGE,14000.0,VENTURE,10.36,0.2,7.0,665,No,0
28917,34.0,male,Bachelor,64601.0,12,RENT,13000.0,DEBTCONSOLIDATION,10.62,0.2,8.0,565,Yes,0
28918,32.0,male,Associate,48934.0,7,MORTGAGE,16000.0,MEDICAL,5.99,0.33,9.0,646,Yes,0
28919,31.0,female,Associate,95962.0,7,MORTGAGE,19150.0,EDUCATION,6.99,0.2,6.0,644,Yes,0
28920,32.0,male,Associate,121148.0,11,MORTGAGE,7000.0,DEBTCONSOLIDATION,7.14,0.06,10.0,669,No,0
28921,30.0,female,Associate,94414.0,9,RENT,15000.0,DEBTCONSOLIDATION,14.96,0.16,9.0,691,No,1
28922,31.0,female,Bachelor,120131.0,8,RENT,12000.0,HOMEIMPROVEMENT,14.26,0.1,10.0,668,No,0
28923,29.0,female,Associate,35674.0,8,RENT,1400.0,PERSONAL,7.9,0.04,8.0,683,Yes,0
28924,29.0,male,Bachelor,79045.0,4,MORTGAGE,7000.0,MEDICAL,11.01,0.09,5.0,569,Yes,0
28925,32.0,male,High School,65877.0,6,MORTGAGE,7125.0,HOMEIMPROVEMENT,9.99,0.11,6.0,616,No,1
28926,33.0,male,Bachelor,109240.0,8,MORTGAGE,12000.0,EDUCATION,12.98,0.11,5.0,653,No,0
28927,29.0,male,High School,181009.0,10,RENT,15000.0,HOMEIMPROVEMENT,16.32,0.08,5.0,668,Yes,0
28928,29.0,male,Associate,34863.0,8,RENT,5000.0,PERSONAL,16.07,0.14,8.0,661,No,1
28929,30.0,male,High School,51675.0,8,OWN,4000.0,MEDICAL,15.23,0.08,5.0,632,Yes,0
28930,30.0,male,Associate,54842.0,10,RENT,3300.0,MEDICAL,11.71,0.06,5.0,665,Yes,0
28931,27.0,male,Bachelor,76377.0,3,RENT,24250.0,MEDICAL,15.31,0.32,6.0,681,No,1
28932,28.0,male,Bachelor,78935.0,5,RENT,7200.0,HOMEIMPROVEMENT,13.98,0.09,5.0,610,Yes,0
28933,28.0,female,Bachelor,24970.0,10,RENT,4000.0,VENTURE,13.11,0.16,5.0,632,No,1
28934,29.0,female,Associate,24474.0,9,RENT,2000.0,DEBTCONSOLIDATION,5.99,0.08,6.0,544,No,1
28935,28.0,male,Bachelor,36966.0,7,MORTGAGE,15000.0,HOMEIMPROVEMENT,11.01,0.41,8.0,691,No,0
28936,35.0,male,Master,66043.0,12,OWN,6000.0,MEDICAL,6.62,0.09,5.0,639,No,0
28937,30.0,female,High School,103045.0,9,RENT,10000.0,MEDICAL,6.62,0.1,6.0,592,Yes,0
28938,31.0,female,Bachelor,120946.0,10,MORTGAGE,15000.0,HOMEIMPROVEMENT,9.63,0.12,5.0,671,Yes,0
28939,28.0,male,High School,49076.0,8,OWN,3600.0,MEDICAL,6.99,0.07,10.0,637,Yes,0
28940,34.0,male,Associate,65797.0,8,MORTGAGE,7000.0,MEDICAL,11.89,0.11,9.0,582,Yes,0
28941,30.0,female,Associate,54946.0,8,RENT,13250.0,EDUCATION,7.9,0.24,9.0,651,Yes,0
28942,29.0,male,Master,40552.0,9,MORTGAGE,4200.0,VENTURE,11.36,0.1,6.0,672,Yes,0
28943,28.0,male,Master,130627.0,6,MORTGAGE,5000.0,VENTURE,12.87,0.04,8.0,635,No,0
28944,28.0,male,High School,36977.0,4,MORTGAGE,3000.0,DEBTCONSOLIDATION,7.29,0.08,7.0,390,Yes,0
28945,29.0,female,Associate,88056.0,6,MORTGAGE,7000.0,MEDICAL,13.79,0.08,8.0,658,No,0
28946,30.0,female,Associate,59825.0,11,RENT,10000.0,HOMEIMPROVEMENT,15.45,0.17,8.0,694,No,1
28947,28.0,female,Associate,45508.0,5,RENT,3000.0,DEBTCONSOLIDATION,11.12,0.07,5.0,599,No,0
28948,32.0,male,Bachelor,139164.0,10,RENT,4000.0,PERSONAL,12.69,0.03,8.0,706,Yes,0
28949,34.0,female,High School,166463.0,13,MORTGAGE,25000.0,MEDICAL,11.12,0.15,6.0,666,No,0
28950,29.0,male,Master,110735.0,4,MORTGAGE,22000.0,PERSONAL,6.91,0.2,5.0,694,Yes,0
28951,29.0,female,Doctorate,37167.0,5,RENT,7200.0,VENTURE,15.27,0.19,8.0,672,No,0
28952,30.0,female,High School,145094.0,10,RENT,10000.0,PERSONAL,17.04,0.07,10.0,649,Yes,0
28953,31.0,female,High School,94630.0,6,MORTGAGE,20000.0,HOMEIMPROVEMENT,14.26,0.21,9.0,594,No,1
28954,27.0,female,Master,54668.0,2,RENT,12800.0,PERSONAL,11.83,0.23,8.0,674,Yes,0
28955,28.0,male,Master,67741.0,5,MORTGAGE,5000.0,PERSONAL,11.01,0.07,6.0,671,Yes,0
28956,30.0,male,Bachelor,39744.0,7,RENT,13275.0,PERSONAL,11.01,0.33,6.0,612,No,1
28957,29.0,male,Associate,190348.0,5,OWN,11000.0,VENTURE,8.49,0.06,7.0,688,No,0
28958,29.0,female,Bachelor,54880.0,5,OWN,8000.0,PERSONAL,12.21,0.15,5.0,608,Yes,0
28959,34.0,female,Master,136812.0,10,RENT,9600.0,DEBTCONSOLIDATION,11.01,0.07,5.0,510,Yes,0
28960,34.0,female,Associate,33086.0,11,RENT,2525.0,MEDICAL,12.21,0.08,10.0,702,No,0
28961,27.0,female,Master,58674.0,3,RENT,25000.0,EDUCATION,10.59,0.43,5.0,635,No,1
28962,27.0,female,Master,70818.0,3,RENT,5900.0,HOMEIMPROVEMENT,9.32,0.08,6.0,649,Yes,0
28963,29.0,male,Master,22773.0,5,RENT,1700.0,VENTURE,11.12,0.07,8.0,615,Yes,0
28964,28.0,male,High School,67987.0,5,MORTGAGE,8400.0,EDUCATION,7.51,0.12,6.0,611,No,0
28965,32.0,male,Associate,80572.0,10,MORTGAGE,6075.0,MEDICAL,6.03,0.08,6.0,599,Yes,0
28966,32.0,male,Bachelor,78152.0,8,RENT,10000.0,HOMEIMPROVEMENT,12.69,0.13,8.0,639,No,0
28967,33.0,female,High School,54939.0,10,RENT,12000.0,EDUCATION,7.88,0.22,5.0,574,Yes,0
28968,27.0,male,Master,136429.0,2,MORTGAGE,20000.0,DEBTCONSOLIDATION,11.01,0.15,8.0,609,No,1
28969,27.0,female,Master,39615.0,5,RENT,17725.0,MEDICAL,11.49,0.45,7.0,637,No,1
28970,29.0,male,Bachelor,89759.0,7,RENT,4500.0,VENTURE,13.61,0.05,8.0,600,Yes,0
28971,29.0,male,Master,43129.0,5,RENT,10625.0,PERSONAL,7.9,0.25,6.0,602,Yes,0
28972,32.0,male,Bachelor,55299.0,12,RENT,3000.0,EDUCATION,12.61,0.05,8.0,660,Yes,0
28973,27.0,female,High School,75601.0,6,MORTGAGE,3275.0,HOMEIMPROVEMENT,9.33,0.04,8.0,657,No,0
28974,31.0,male,Bachelor,240978.0,10,MORTGAGE,7800.0,MEDICAL,9.63,0.03,5.0,709,No,0
28975,29.0,female,Associate,57629.0,9,RENT,5000.0,MEDICAL,10.62,0.09,9.0,662,No,0
28976,29.0,male,Associate,46300.0,5,RENT,12000.0,MEDICAL,13.48,0.26,8.0,649,No,1
28977,28.0,male,Bachelor,58717.0,4,OWN,12000.0,EDUCATION,14.54,0.2,7.0,615,No,0
28978,28.0,male,High School,41703.0,3,RENT,9600.0,MEDICAL,10.99,0.23,7.0,605,Yes,0
28979,35.0,male,Associate,46672.0,12,RENT,8000.0,VENTURE,11.01,0.17,9.0,639,Yes,0
28980,29.0,male,High School,84987.0,10,RENT,2400.0,VENTURE,11.11,0.03,6.0,639,Yes,0
28981,33.0,male,Bachelor,91057.0,8,MORTGAGE,6000.0,VENTURE,7.51,0.07,5.0,556,Yes,0
28982,28.0,male,Master,120825.0,4,MORTGAGE,10000.0,VENTURE,5.42,0.08,9.0,602,Yes,0
28983,28.0,female,Bachelor,104752.0,5,MORTGAGE,5000.0,MEDICAL,7.9,0.05,5.0,702,Yes,0
28984,32.0,female,Associate,78784.0,13,RENT,3625.0,HOMEIMPROVEMENT,6.03,0.05,8.0,658,No,0
28985,33.0,female,Associate,29748.0,11,RENT,1000.0,DEBTCONSOLIDATION,14.91,0.03,10.0,548,No,1
28986,33.0,female,Master,80063.0,7,RENT,6400.0,VENTURE,14.96,0.08,6.0,664,No,1
28987,28.0,female,High School,88503.0,9,MORTGAGE,15000.0,PERSONAL,11.83,0.17,7.0,663,Yes,0
28988,30.0,female,Master,80480.0,5,MORTGAGE,12000.0,VENTURE,7.51,0.15,9.0,579,Yes,0
28989,34.0,male,Associate,163066.0,11,MORTGAGE,15000.0,MEDICAL,5.42,0.09,6.0,664,Yes,0
28990,31.0,male,Master,193030.0,10,RENT,3600.0,VENTURE,15.23,0.02,9.0,662,Yes,0
28991,27.0,female,Bachelor,60793.0,6,MORTGAGE,4000.0,DEBTCONSOLIDATION,11.01,0.07,6.0,644,No,0
28992,29.0,male,High School,75652.0,3,RENT,9000.0,DEBTCONSOLIDATION,11.01,0.12,7.0,606,Yes,0
28993,33.0,female,High School,26115.0,13,OWN,7750.0,HOMEIMPROVEMENT,11.83,0.3,7.0,631,Yes,0
28994,32.0,male,Master,48981.0,12,MORTGAGE,7500.0,VENTURE,5.99,0.15,8.0,689,No,0
28995,29.0,female,High School,49230.0,7,RENT,7000.0,VENTURE,14.91,0.14,8.0,621,No,1
28996,30.0,male,Bachelor,168919.0,9,MORTGAGE,15000.0,HOMEIMPROVEMENT,16.35,0.09,5.0,696,Yes,0
28997,32.0,female,Master,72989.0,11,MORTGAGE,6000.0,MEDICAL,6.62,0.08,5.0,653,No,0
28998,33.0,female,Master,83586.0,9,RENT,7000.0,VENTURE,8.0,0.08,10.0,542,No,0
28999,35.0,female,Master,94727.0,10,MORTGAGE,10000.0,PERSONAL,6.54,0.11,5.0,689,No,0
29000,31.0,male,Bachelor,41599.0,7,MORTGAGE,15250.0,MEDICAL,12.53,0.37,8.0,674,Yes,0
29001,34.0,male,Bachelor,39226.0,9,MORTGAGE,2275.0,HOMEIMPROVEMENT,6.17,0.06,10.0,603,Yes,0
29002,30.0,female,Master,34533.0,6,RENT,12000.0,DEBTCONSOLIDATION,14.22,0.35,8.0,615,No,1
29003,28.0,male,Bachelor,58706.0,6,MORTGAGE,3000.0,VENTURE,11.99,0.05,6.0,658,No,0
29004,28.0,female,Associate,94872.0,6,MORTGAGE,20000.0,MEDICAL,11.01,0.21,5.0,659,No,1
29005,29.0,male,Bachelor,96022.0,5,MORTGAGE,8000.0,DEBTCONSOLIDATION,5.42,0.08,5.0,560,Yes,0
29006,27.0,female,Doctorate,59645.0,5,RENT,12000.0,EDUCATION,12.53,0.2,8.0,671,No,0
29007,33.0,male,Bachelor,124846.0,9,MORTGAGE,6000.0,DEBTCONSOLIDATION,11.01,0.05,8.0,715,No,0
29008,29.0,male,Bachelor,109763.0,4,MORTGAGE,10000.0,DEBTCONSOLIDATION,12.21,0.09,7.0,695,Yes,0
29009,34.0,female,Master,22822.0,13,RENT,1500.0,DEBTCONSOLIDATION,11.48,0.07,8.0,681,No,1
29010,29.0,male,Associate,35221.0,8,RENT,4000.0,EDUCATION,10.59,0.11,8.0,665,Yes,0
29011,28.0,female,Doctorate,51214.0,8,MORTGAGE,10000.0,HOMEIMPROVEMENT,10.75,0.2,6.0,714,No,0
29012,30.0,female,High School,113953.0,8,MORTGAGE,10000.0,DEBTCONSOLIDATION,14.27,0.09,10.0,621,Yes,0
29013,27.0,male,Associate,216944.0,6,MORTGAGE,8000.0,PERSONAL,13.23,0.04,9.0,680,Yes,0
29014,33.0,female,Bachelor,87311.0,15,MORTGAGE,6600.0,HOMEIMPROVEMENT,11.01,0.08,9.0,613,Yes,0
29015,27.0,female,Associate,55257.0,7,RENT,7600.0,MEDICAL,14.59,0.14,7.0,659,No,1
29016,33.0,male,Bachelor,71455.0,8,RENT,3000.0,VENTURE,11.49,0.04,5.0,716,No,0
29017,35.0,male,High School,60481.0,13,RENT,7000.0,PERSONAL,11.49,0.12,9.0,664,Yes,0
29018,31.0,female,Associate,72682.0,11,MORTGAGE,19400.0,VENTURE,18.53,0.27,10.0,622,Yes,0
29019,28.0,female,Master,49116.0,3,RENT,9000.0,MEDICAL,12.53,0.18,8.0,708,Yes,0
29020,29.0,male,Associate,21277.0,5,RENT,2750.0,HOMEIMPROVEMENT,14.84,0.13,6.0,528,No,1
29021,27.0,male,Master,68412.0,5,RENT,10000.0,HOMEIMPROVEMENT,11.36,0.15,10.0,685,No,0
29022,34.0,male,Master,46739.0,11,OWN,10000.0,HOMEIMPROVEMENT,8.94,0.21,9.0,701,No,0
29023,30.0,female,Master,64551.0,7,RENT,14000.0,DEBTCONSOLIDATION,15.28,0.22,10.0,656,No,1
29024,32.0,female,Associate,49169.0,9,RENT,7175.0,MEDICAL,12.99,0.15,6.0,637,Yes,0
29025,29.0,female,Bachelor,577347.0,3,MORTGAGE,6500.0,DEBTCONSOLIDATION,5.42,0.01,9.0,686,No,0
29026,30.0,female,Master,85161.0,7,MORTGAGE,10000.0,VENTURE,10.25,0.12,8.0,546,Yes,0
29027,30.0,male,High School,97120.0,8,MORTGAGE,6000.0,EDUCATION,14.17,0.06,9.0,632,Yes,0
29028,29.0,female,Bachelor,34552.0,3,RENT,8575.0,EDUCATION,19.42,0.25,10.0,658,No,1
29029,32.0,female,High School,111291.0,8,MORTGAGE,8400.0,MEDICAL,15.99,0.08,9.0,602,No,1
29030,35.0,male,Bachelor,104755.0,17,OWN,18000.0,PERSONAL,11.01,0.17,9.0,630,Yes,0
29031,30.0,male,Master,115952.0,7,MORTGAGE,8000.0,MEDICAL,6.99,0.07,8.0,690,No,0
29032,28.0,female,Bachelor,65570.0,5,RENT,12000.0,HOMEIMPROVEMENT,15.31,0.18,6.0,639,No,1
29033,29.0,male,Bachelor,31068.0,9,OWN,10000.0,VENTURE,13.49,0.32,6.0,575,Yes,0
29034,27.0,female,Master,55969.0,4,MORTGAGE,3000.0,DEBTCONSOLIDATION,6.99,0.05,5.0,669,Yes,0
29035,27.0,female,Doctorate,48705.0,5,RENT,10000.0,VENTURE,11.01,0.21,10.0,666,No,0
29036,33.0,female,Bachelor,91694.0,9,RENT,20000.0,MEDICAL,17.58,0.22,8.0,655,No,1
29037,27.0,female,Master,77460.0,6,MORTGAGE,20000.0,DEBTCONSOLIDATION,6.54,0.26,5.0,741,No,0
29038,28.0,male,High School,60979.0,6,MORTGAGE,9000.0,MEDICAL,11.01,0.15,10.0,670,No,0
29039,33.0,male,Associate,17945.0,12,RENT,4800.0,MEDICAL,6.76,0.27,7.0,537,No,1
29040,35.0,female,Bachelor,144995.0,13,RENT,12000.0,VENTURE,10.99,0.08,5.0,661,Yes,0
29041,33.0,female,Associate,37333.0,9,RENT,6500.0,DEBTCONSOLIDATION,8.49,0.17,10.0,697,Yes,0
29042,28.0,female,Bachelor,60890.0,4,RENT,16200.0,HOMEIMPROVEMENT,13.99,0.27,6.0,581,No,1
29043,27.0,male,Bachelor,102187.0,5,MORTGAGE,7000.0,DEBTCONSOLIDATION,7.29,0.07,10.0,600,No,0
29044,28.0,male,Master,61011.0,4,RENT,3000.0,EDUCATION,10.37,0.05,9.0,635,Yes,0
29045,28.0,female,Associate,94537.0,8,RENT,12000.0,PERSONAL,10.62,0.13,6.0,627,Yes,0
29046,27.0,male,Bachelor,73401.0,2,RENT,10000.0,VENTURE,10.62,0.14,10.0,662,Yes,0
29047,28.0,female,Bachelor,41700.0,8,RENT,5000.0,PERSONAL,7.9,0.12,5.0,635,No,1
29048,35.0,male,Associate,96852.0,14,OWN,15000.0,VENTURE,15.99,0.15,5.0,677,Yes,0
29049,28.0,male,Bachelor,259694.0,9,MORTGAGE,21000.0,HOMEIMPROVEMENT,11.99,0.08,6.0,678,Yes,0
29050,27.0,male,High School,144961.0,4,MORTGAGE,16000.0,VENTURE,12.21,0.11,5.0,547,Yes,0
29051,34.0,female,Bachelor,163019.0,11,MORTGAGE,8000.0,VENTURE,9.32,0.05,5.0,678,No,0
29052,28.0,male,Master,144878.0,5,MORTGAGE,14400.0,MEDICAL,10.74,0.1,7.0,686,Yes,0
29053,27.0,female,Master,153334.0,5,MORTGAGE,21000.0,VENTURE,10.99,0.14,5.0,658,Yes,0
29054,27.0,female,Bachelor,111329.0,4,MORTGAGE,18000.0,EDUCATION,11.48,0.16,8.0,643,No,0
29055,31.0,female,Bachelor,69242.0,8,RENT,9000.0,MEDICAL,15.33,0.13,6.0,659,No,1
29056,28.0,female,Associate,151191.0,9,MORTGAGE,5000.0,PERSONAL,11.99,0.03,5.0,705,No,1
29057,29.0,male,Associate,44522.0,6,MORTGAGE,14000.0,PERSONAL,14.27,0.31,10.0,680,Yes,0
29058,30.0,female,Bachelor,109217.0,5,MORTGAGE,18000.0,PERSONAL,8.49,0.16,7.0,565,Yes,0
29059,29.0,male,High School,49123.0,7,OWN,5000.0,MEDICAL,5.42,0.1,5.0,629,Yes,0
29060,29.0,female,Bachelor,60940.0,5,MORTGAGE,3575.0,HOMEIMPROVEMENT,11.49,0.06,6.0,676,Yes,0
29061,27.0,male,Bachelor,126177.0,5,RENT,15000.0,EDUCATION,16.77,0.12,6.0,650,Yes,0
29062,33.0,male,Associate,118600.0,9,RENT,20000.0,HOMEIMPROVEMENT,6.91,0.17,7.0,686,No,0
29063,29.0,female,Associate,45687.0,2,MORTGAGE,3000.0,PERSONAL,16.82,0.07,7.0,530,Yes,0
29064,28.0,male,Associate,150903.0,7,MORTGAGE,8000.0,MEDICAL,11.14,0.05,6.0,520,Yes,0
29065,29.0,female,Bachelor,171473.0,6,OWN,24250.0,PERSONAL,11.48,0.14,8.0,625,Yes,0
29066,27.0,female,Bachelor,150576.0,3,MORTGAGE,8000.0,DEBTCONSOLIDATION,6.76,0.05,6.0,642,Yes,0
29067,34.0,female,Bachelor,47358.0,14,MORTGAGE,2400.0,DEBTCONSOLIDATION,8.9,0.05,6.0,649,Yes,0
29068,28.0,male,Bachelor,79039.0,8,MORTGAGE,10000.0,HOMEIMPROVEMENT,7.49,0.13,7.0,685,No,0
29069,34.0,male,Doctorate,67057.0,14,MORTGAGE,7000.0,EDUCATION,13.49,0.1,7.0,743,No,0
29070,34.0,male,High School,85256.0,11,RENT,6000.0,DEBTCONSOLIDATION,11.89,0.07,7.0,625,Yes,0
29071,27.0,female,High School,87223.0,9,MORTGAGE,6000.0,EDUCATION,5.42,0.07,6.0,652,No,0
29072,27.0,male,High School,170127.0,4,MORTGAGE,6450.0,VENTURE,5.99,0.04,6.0,661,No,0
29073,28.0,female,Associate,69194.0,6,MORTGAGE,12300.0,MEDICAL,7.88,0.18,8.0,587,Yes,0
29074,34.0,female,Bachelor,51173.0,12,RENT,18825.0,MEDICAL,7.9,0.37,9.0,631,No,1
29075,31.0,male,Associate,90817.0,10,MORTGAGE,13800.0,DEBTCONSOLIDATION,11.01,0.15,9.0,584,Yes,0
29076,30.0,female,Bachelor,120932.0,5,RENT,1000.0,PERSONAL,11.71,0.01,6.0,655,No,0
29077,29.0,male,Associate,69957.0,7,RENT,6000.0,EDUCATION,9.91,0.09,5.0,679,Yes,0
29078,28.0,female,Bachelor,87179.0,6,MORTGAGE,16000.0,VENTURE,15.95,0.18,5.0,671,Yes,0
29079,31.0,female,Bachelor,48824.0,9,RENT,2400.0,EDUCATION,11.01,0.05,10.0,643,Yes,0
29080,33.0,female,Bachelor,29664.0,11,RENT,2000.0,DEBTCONSOLIDATION,14.35,0.07,8.0,741,No,0
29081,32.0,female,Associate,26323.0,8,RENT,10000.0,VENTURE,11.01,0.38,10.0,658,No,1
29082,27.0,male,Associate,133500.0,6,MORTGAGE,3600.0,HOMEIMPROVEMENT,6.03,0.03,5.0,691,No,0
29083,30.0,female,Associate,30413.0,7,RENT,5000.0,MEDICAL,6.91,0.16,7.0,627,No,0
29084,28.0,female,Associate,36581.0,10,MORTGAGE,10500.0,VENTURE,8.94,0.29,8.0,572,Yes,0
29085,30.0,male,Bachelor,63157.0,5,MORTGAGE,3200.0,PERSONAL,6.99,0.05,5.0,686,No,0
29086,29.0,female,Associate,145111.0,2,MORTGAGE,6250.0,DEBTCONSOLIDATION,12.53,0.04,9.0,507,Yes,0
29087,32.0,male,Associate,134233.0,9,MORTGAGE,10400.0,HOMEIMPROVEMENT,9.91,0.08,7.0,597,No,0
29088,27.0,female,Associate,58249.0,5,OWN,7500.0,VENTURE,13.47,0.13,6.0,687,No,0
29089,30.0,male,Associate,109189.0,8,RENT,18000.0,DEBTCONSOLIDATION,8.94,0.16,7.0,585,Yes,0
29090,31.0,female,High School,100940.0,8,MORTGAGE,10000.0,MEDICAL,11.01,0.1,5.0,662,No,1
29091,31.0,male,High School,93695.0,10,RENT,10000.0,EDUCATION,16.49,0.11,7.0,548,Yes,0
29092,33.0,male,Associate,117347.0,10,RENT,7000.0,EDUCATION,12.98,0.06,8.0,689,No,0
29093,27.0,male,Associate,69398.0,8,RENT,8000.0,EDUCATION,16.29,0.12,5.0,644,No,0
29094,30.0,male,Bachelor,49202.0,5,RENT,2500.0,VENTURE,5.79,0.05,8.0,689,No,0
29095,31.0,male,Bachelor,35815.0,8,RENT,15075.0,HOMEIMPROVEMENT,11.01,0.42,7.0,517,No,1
29096,35.0,male,Associate,128566.0,13,MORTGAGE,8325.0,VENTURE,6.99,0.06,10.0,610,Yes,0
29097,27.0,male,Master,81931.0,6,RENT,2800.0,PERSONAL,13.04,0.03,7.0,562,No,0
29098,31.0,female,High School,122820.0,10,RENT,7500.0,VENTURE,13.22,0.06,9.0,619,Yes,0
29099,34.0,female,Bachelor,265119.0,14,MORTGAGE,11275.0,DEBTCONSOLIDATION,12.99,0.04,8.0,651,No,0
29100,30.0,female,Associate,31187.0,5,MORTGAGE,7000.0,DEBTCONSOLIDATION,10.99,0.22,10.0,676,Yes,0
29101,30.0,male,Associate,114935.0,6,MORTGAGE,4000.0,PERSONAL,5.99,0.03,7.0,570,Yes,0
29102,34.0,female,Bachelor,97098.0,13,RENT,5000.0,EDUCATION,6.17,0.05,8.0,671,No,0
29103,27.0,female,Master,44926.0,3,RENT,9000.0,EDUCATION,7.49,0.2,6.0,656,No,0
29104,33.0,male,High School,43948.0,10,MORTGAGE,5000.0,VENTURE,8.49,0.11,9.0,662,Yes,0
29105,30.0,male,High School,79149.0,8,MORTGAGE,20000.0,HOMEIMPROVEMENT,16.77,0.25,5.0,564,Yes,0
29106,33.0,female,High School,54555.0,13,MORTGAGE,8000.0,EDUCATION,16.49,0.15,7.0,692,No,1
29107,27.0,male,Bachelor,156569.0,4,MORTGAGE,10000.0,PERSONAL,6.54,0.06,7.0,729,Yes,0
29108,34.0,female,Master,65174.0,12,RENT,3200.0,MEDICAL,6.76,0.05,10.0,650,Yes,0
29109,27.0,male,Bachelor,94535.0,3,MORTGAGE,5125.0,VENTURE,8.59,0.05,8.0,600,Yes,0
29110,33.0,male,Associate,99370.0,11,MORTGAGE,6000.0,VENTURE,7.51,0.06,6.0,694,No,0
29111,28.0,male,Associate,52764.0,7,RENT,3000.0,EDUCATION,7.49,0.06,7.0,609,Yes,0
29112,28.0,male,Bachelor,38249.0,7,RENT,3600.0,MEDICAL,14.11,0.09,8.0,639,No,1
29113,32.0,female,High School,107946.0,7,RENT,12000.0,MEDICAL,8.94,0.11,6.0,614,No,0
29114,31.0,male,Master,100734.0,9,MORTGAGE,18000.0,VENTURE,19.74,0.18,8.0,644,No,1
29115,29.0,male,Associate,74839.0,5,RENT,15000.0,PERSONAL,6.91,0.2,9.0,593,Yes,0
29116,32.0,female,High School,37302.0,8,RENT,11450.0,EDUCATION,9.99,0.31,6.0,604,No,1
29117,31.0,male,Associate,32341.0,7,MORTGAGE,6500.0,PERSONAL,9.99,0.2,9.0,666,Yes,0
29118,30.0,female,Associate,63257.0,9,MORTGAGE,14675.0,HOMEIMPROVEMENT,9.63,0.23,7.0,660,Yes,0
29119,36.0,male,Doctorate,1440982.0,15,OWN,10000.0,MEDICAL,6.54,0.01,11.0,682,Yes,0
29120,40.0,female,Bachelor,1440915.0,19,MORTGAGE,10000.0,MEDICAL,11.01,0.01,16.0,637,Yes,0
29121,50.0,male,High School,1081082.0,28,MORTGAGE,30000.0,DEBTCONSOLIDATION,12.69,0.03,15.0,643,No,0
29122,36.0,female,High School,1081254.0,14,MORTGAGE,6000.0,PERSONAL,11.01,0.01,12.0,600,Yes,0
29123,36.0,male,Bachelor,84049.0,13,RENT,35000.0,VENTURE,11.01,0.42,15.0,700,No,1
29124,45.0,male,Master,96924.0,25,RENT,35000.0,MEDICAL,11.01,0.36,13.0,566,No,1
29125,37.0,male,Bachelor,97166.0,14,RENT,35000.0,HOMEIMPROVEMENT,11.99,0.36,17.0,637,No,1
29126,39.0,female,High School,850679.0,18,MORTGAGE,25000.0,DEBTCONSOLIDATION,12.18,0.03,12.0,668,No,0
29127,44.0,male,High School,703125.0,24,MORTGAGE,20000.0,MEDICAL,11.01,0.03,16.0,563,No,1
29128,36.0,female,Associate,840912.0,14,MORTGAGE,25000.0,MEDICAL,12.53,0.03,13.0,629,Yes,0
29129,40.0,male,Bachelor,649823.0,16,MORTGAGE,35000.0,MEDICAL,15.99,0.05,11.0,614,No,1
29130,37.0,female,Associate,103064.0,11,RENT,35000.0,HOMEIMPROVEMENT,8.9,0.34,17.0,656,No,1
29131,43.0,female,Master,600812.0,22,MORTGAGE,25000.0,VENTURE,12.61,0.04,14.0,685,No,0
29132,39.0,male,Master,485461.0,16,MORTGAGE,35000.0,MEDICAL,11.01,0.07,11.0,668,No,1
29133,41.0,male,Associate,577228.0,17,MORTGAGE,16000.0,DEBTCONSOLIDATION,7.9,0.03,17.0,660,No,0
29134,40.0,female,High School,160447.0,13,RENT,35000.0,EDUCATION,14.54,0.22,17.0,630,No,1
29135,36.0,male,Master,490811.0,15,MORTGAGE,35000.0,HOMEIMPROVEMENT,7.9,0.07,13.0,654,Yes,0
29136,37.0,male,Bachelor,490621.0,16,RENT,6000.0,EDUCATION,12.61,0.01,13.0,699,Yes,0
